user_id,user_name,movie_id,movie_name,user_rating
973,finleyshelley,9673,Viva Las Vegas,3.1
883,umacdonald,9649,Crazy Love,7.0
5,hlopez,5691,Slither,3.1
152,nathan87,3092,Johnny English Reborn,5.7
964,rdunn,4245,Emmanuelle: Queen of Sados,5.3
901,tmartin,5802,Detective Conan: Dimensional Sniper,9.9
708,nicholas20,5079,Hotel Mumbai,8.0
283,haneyjeffrey,10011,Think Like a Dog,5.2
856,twhite,5541,Vico C: The Life of a Philosopher,3.9
979,xcrawford,8167,Tootsie,8.2
174,david34,9698,Battlestar Galactica,6.0
890,kennedypamela,1103,Madagascar 3: Europe's Most Wanted,3.4
853,jennifer20,2194,Miracle in Cell No. 7,9.4
655,rebecca81,7146,Jane Got a Gun,4.6
656,bailey73,1207,Pokémon Detective Pikachu,2.2
841,cartermatthew,2731,The Karate Kid,3.2
641,eclark,7115,Snowden,4.1
30,khudson,596,Trolls World Tour,9.6
200,victoria80,1945,Overboard,9.6
7,hbarton,2209,Star Wars: Episode III - Revenge of the Sith,4.8
349,ggreen,3243,21 Bridges,4.9
82,lesliewilkins,919,Blade Runner 2049,7.9
937,betty43,3430,Sword Art Online: Extra Edition,7.3
33,moralesstefanie,5019,Superman: Man of Tomorrow,2.8
306,dannysanchez,1760,Fantastic Beasts: The Crimes of Grindelwald,9.9
797,whitetimothy,2087,The Kissing Booth 2,1.6
125,hmacdonald,67,Diabolik - Ginko Attacks,9.1
371,ihill,8890,Silent Running,9.1
462,dickersonshirley,2840,A Dog's Way Home,8.2
341,marshallterrance,8859,Wuthering Heights,5.1
708,nicholas20,6922,Bad Company,3.8
547,michael53,4846,The Brothers Grimm,1.8
501,janicewilliams,3730,Some Like It Hot,3.4
27,jeffrey80,3873,Scooby-Doo! in Where's My Mummy?,2.8
146,sean48,74,Arctic Void,5.0
985,brownjoseph,2813,Ace Ventura: Pet Detective,1.4
843,agonzalez,4757,Emmanuelle: The Joys of a Woman,5.6
968,erica76,2606,Blood Red Sky,1.1
671,uthompson,6481,Trinity Is Still My Name,1.5
246,bradleyshawn,8298,The Collini Case,3.6
155,stephen13,1728,Melissa P.,3.9
473,obaxter,1642,Die Hard,8.1
40,blackwelljohn,2699,An American Werewolf in London,9.2
958,yrojas,2159,Cirque du Freak: The Vampire's Assistant,1.6
244,amandabrown,10004,Domme,1.9
500,fpugh,4238,Mars Needs Moms,8.9
805,carrtyrone,5708,Escobar: Paradise Lost,8.1
823,laurieoconnor,9052,The Monster,9.6
447,patrick32,2271,Sherlock Holmes: A Game of Shadows,5.3
560,dianataylor,289,Mortal Kombat,9.9
630,tina47,7334,Tod@s Caen,1.3
319,iholland,6479,Bring It On,4.1
355,uhamilton,2300,Frivolous Lola,7.0
417,cperry,4154,The Girl Who Escaped: The Kara Robinson Story,5.3
516,ashleygrant,4173,The Royal Treatment,1.1
115,juanmcgrath,3043,365 Days,7.6
465,tristangibbs,3671,Planet Terror,9.2
637,kylethomas,9808,Superman vs. The Elite,9.7
205,richardking,7246,The Last Legion,9.6
947,cindy02,5290,The Land Before Time: The Great Valley Adventure,7.4
77,christopher48,2897,Young Mother: The Original,5.4
746,lauren11,1281,Sicario: Day of the Soldado,7.3
709,mitchelllisa,3590,This Is the End,9.1
435,ymueller,9503,Analyze That,8.1
570,matthewfoster,4690,The Drop,2.3
569,shawn79,2659,Trigger Point,8.1
484,vbryan,6582,Kill Switch,2.0
830,vdodson,475,The Nun,5.0
751,davidgordon,6688,I Spit on Your Grave: Déjà Vu,5.1
946,judith46,7703,Scooby-Doo! Frankencreepy,8.8
178,gilljon,3255,Emmanuelle in Hong Kong,9.7
995,rachel44,6198,John Tucker Must Die,8.1
961,mhoward,4546,Melancholie der Engel,8.1
754,theodore37,3921,Chevalier,2.0
810,sarahbush,2612,Riverdance: The Animated Adventure,3.7
961,mhoward,7309,I Am a Sex Addict,6.9
689,linda34,3243,21 Bridges,6.9
543,rodriguezjustin,9647,Out of the Dark,5.5
492,martinezkenneth,9890,A Taste of Hunger,8.3
960,gholmes,475,The Nun,5.6
628,david14,1139,God's Not Dead 2,8.3
325,bakerthomas,6369,The Family Man,8.8
252,penningtonangela,9055,3 Ninjas Knuckle Up,2.9
214,jenniferjohnson,339,Ghostbusters: Afterlife,1.3
620,kchase,5272,Naked Poison,1.2
841,cartermatthew,5829,League of Gods,4.9
519,taylorsamantha,2905,The King's Avatar: For the Glory,4.5
248,dthompson,5458,Ordinary People,5.8
74,jeffery91,8626,The First King,4.1
344,tashayates,1871,Blade,1.9
91,campbellsusan,3288,Well Suited For Christmas,7.5
731,katherine04,8282,Bill & Ted's Excellent Adventure,2.0
54,bhutchinson,6865,Free State of Jones,2.1
14,sharonwright,5557,Star Trek V: The Final Frontier,1.7
16,qgraham,6356,Beverly Hills Cop III,6.4
848,yjohnson,3024,Cheaper by the Dozen,4.7
218,donnabowman,3939,Winchester,8.4
579,gavin84,9723,Mary,3.6
862,mitchellmichael,4908,HK: Hentai Kamen 2 - Abnormal Crisis,2.9
415,nwhite,5139,The Best of Me,8.1
487,harristeresa,10159,The Master,7.3
467,charles50,1166,Terminator Salvation,3.6
97,nicholastucker,7586,What We Do in the Shadows,7.1
807,awilliams,1020,Ice Age: Collision Course,9.7
911,mia97,1520,Now You See Me,2.2
171,anthony95,2012,Happy Feet Two,3.4
821,hannah53,458,How to Train Your Dragon: The Hidden World,3.2
433,roberthernandez,1498,Riddick,2.0
150,rebeccagonzales,4844,Belzebuth,9.2
507,jonesjohn,6101,A Close Shave,4.8
608,austinlove,4794,My Little Pony: Equestria Girls - Rainbow Rocks,8.2
297,april19,8420,Wholly Moses,7.0
275,valeriegutierrez,149,Orgasm Inc: The Story of OneTaste,3.8
667,julieferguson,466,The Adam Project,8.0
336,nlogan,6861,Camp Rock,3.2
305,ljones,1918,Resident Evil: Vendetta,5.6
736,sean55,8993,The Personal History of David Copperfield,4.9
776,vmooney,4417,The Mystery of Lop Nur,1.8
89,spowell,1157,Forrest Gump,7.4
144,mark13,7324,Fred Claus,5.8
820,hintonjoshua,7516,Serial Mom,3.0
327,michaelcamacho,2704,Mad Max,3.1
958,yrojas,10007,iParty with Victorious,6.3
13,istone,6920,Monster High: Why Do Ghouls Fall in Love?,9.8
381,brandoncollins,5775,Falling Down,2.9
389,kristyrobertson,4991,Ghosts of War,7.3
697,patrick06,6535,Vehicle 19,4.9
327,michaelcamacho,3034,Deep Impact,2.4
345,zdouglas,5654,Batman Ninja,9.0
282,campbellchad,7725,The Haunted World of El Superbeasto,3.8
377,melissa22,9497,Grappler Baki: The Ultimate Fighter,8.4
676,xvaughan,7308,Scooby-Doo! Abracadabra-Doo,1.1
768,mccannmichael,3033,Get Smart With Money,7.2
931,aallen,3487,Barbie Fairytopia: Magic of the Rainbow,8.9
741,drose,9225,PAW Patrol: The Mighty Movie,3.7
993,susanryan,1349,The Ancestral,5.2
620,kchase,7574,Stay,1.9
4,nhicks,8621,Around the World in Eighty Days,1.6
766,briancline,2416,The Other Guys,6.5
849,rodriguezangela,9513,Criminal Activities,6.6
722,travis02,5242,The Healer,7.1
716,mcphersoncourtney,2476,"Crazy, Stupid, Love.",1.0
617,brandirodriguez,1366,Do You Believe?,8.6
81,crystalmclaughlin,2447,Ghost Mansion,7.6
101,thomas40,3210,Dawn of the Dead,9.1
793,qcooper,1721,Hell of Roses,4.0
880,nlozano,9554,The Prodigy,9.0
566,anitabrown,2605,Paranormal Activity: The Marked Ones,6.7
635,xcurtis,6931,18 Year Old Virgin,6.1
973,finleyshelley,1454,Brazen,2.3
955,pjimenez,8177,Snatched,4.4
96,rebecca82,7390,Miss Americana,3.8
332,vwright,4515,The Night Eats the World,1.6
919,beth68,5986,Zombie Fight Club,4.6
481,joseph71,9717,The Cold Light of Day,8.1
940,elizabethmcdonald,8374,Mario,8.2
157,jasonfisher,7404,Quills,8.2
849,rodriguezangela,3161,Mad Max 2,1.0
463,michaelmaxwell,8834,Endgame,5.3
236,adamfranklin,4953,Don't Look Back,2.1
132,kaylataylor,4722,Superman IV: The Quest for Peace,5.4
840,kayla35,578,The Lord of the Rings: The Return of the King,2.5
950,johnsontammie,9113,Yi Yi,8.2
335,mhernandez,8665,Compartment No. 6,2.7
106,qsantana,3633,The Dark Tower,3.9
702,chad67,605,Fifty Shades Darker,1.3
583,epope,7634,Le Gendarme de Saint-Tropez,1.4
415,nwhite,6278,My Friend's Sister 2,3.7
279,reginald34,501,Black Widow,9.3
397,heather79,9765,The Meyerowitz Stories (New and Selected),9.4
89,spowell,2903,Stuart Little 2,7.3
698,tanner63,3032,Batman Beyond: Return of the Joker,9.8
750,bakermichael,2023,The Texas Chainsaw Massacre: The Beginning,3.0
122,jenkinsemily,4158,Sister-in-law's Seduction,6.4
827,gregorybrock,6516,Animal Farm,6.3
256,angelahayes,1732,The Call of Sex,4.7
171,anthony95,3990,Ferris Bueller's Day Off,6.7
445,brandon46,4584,"Definitely, Maybe",5.2
870,christopherbrown,2264,Don't Breathe,7.3
451,troy95,2516,Mom's Friend 2,8.7
822,bernardjohn,1162,Young Sister In Law 4,8.4
853,jennifer20,8576,My Son,1.7
547,michael53,5555,Sound of Metal,3.2
853,jennifer20,8055,Beverly Hills Ninja,9.5
118,kimberlystevens,10006,The Boat That Rocked,8.8
700,qrogers,6787,Your Christmas Or Mine?,7.7
380,jillpatterson,8290,Luna,9.6
828,yfinley,2878,A Time to Kill,7.3
60,sarah69,1133,Aladdin,2.9
923,barbara40,10085,Fermat's Room,6.4
446,proctorbrandon,3277,Room in Rome,4.0
452,newmanjonathan,4669,Winter's Tale,5.4
372,angela74,9813,American Wrestler: The Wizard,4.8
11,burchrobert,9006,Precious Cargo,8.5
234,wwhite,6707,I'll Always Know What You Did Last Summer,7.9
505,tsmith,3128,Step Up All In,4.6
683,aaron79,9397,Belladonna of Sadness,4.8
652,khanjoshua,7390,Miss Americana,5.6
528,aaronhenderson,2127,Avengers Confidential: Black Widow & Punisher,4.1
987,frankbright,8538,Spooky Buddies,1.4
415,nwhite,6741,Once Upon a Time in Venice,6.0
803,jorge98,3846,Legend of the Guardians: The Owls of Ga'Hoole,5.7
591,tatkins,1904,I Spit on Your Grave 2,8.7
202,genecopeland,9606,Afternoon Delight,4.6
842,bruce43,2260,The Goonies,9.0
62,imaldonado,10007,iParty with Victorious,4.8
763,baileycrawford,5688,Ultimate Avengers 2: Rise of the Panther,6.5
841,cartermatthew,8625,The Perfect Game,1.9
592,ubrown,3471,The Water,4.7
666,middletonnicole,5174,On the Edge,8.6
32,michael77,8080,With Every Heartbeat,8.3
104,bethanywilson,6331,Three Kings,3.4
444,maryhernandez,5524,Daisy Quokka: World’s Scariest Animal,2.8
695,marcus37,3210,Dawn of the Dead,9.0
113,zcraig,5921,Seaquake,3.8
342,cwalsh,6545,Fist of the North Star,6.5
973,finleyshelley,3443,Barnyard,7.3
450,boylepatrick,1098,Soulmate,4.3
664,jerry79,2443,After Porn Ends,1.7
385,casey01,9751,Alice Under the Table,4.1
909,herringheather,1501,THE FIRST SLAM DUNK,4.1
615,paultaylor,5441,Palm Trees in the Snow,8.8
673,carlos31,9260,The Picture of Dorian Gray,8.9
395,uellison,6920,Monster High: Why Do Ghouls Fall in Love?,7.0
2,johncobb,5203,House of 1000 Corpses,6.9
258,kendra14,6448,Journey to the West: The Demons Strike Back,9.6
405,joshuabuchanan,1138,Hitman: Agent 47,7.5
252,penningtonangela,3617,Grand Isle,7.0
809,dadams,3852,Doom: Annihilation,8.8
981,denise96,3904,Time Is Up,3.5
263,kimberly23,8056,Joe Kidd,1.8
277,marshalldavid,8595,Mona Lisa Smile,6.3
831,wagnersavannah,6071,Amulet,5.9
656,bailey73,9246,Safe Haven,8.3
535,russell77,5268,The Grudge 2,1.9
742,brendaellis,9651,Alex Cross,2.2
417,cperry,515,Doctor Strange,9.0
715,moralesstephanie,10073,Blinded by the Light,5.6
440,carterkeith,3740,The Monkey King,4.5
328,vsmith,1032,Dinosaur,5.7
860,ramostheresa,3638,For a Few Dollars More,1.7
679,davischeyenne,417,The Godfather,5.2
128,lsmall,334,The Menu,8.2
890,kennedypamela,3208,Smurfs: The Lost Village,3.0
93,jcarney,10017,Just Getting Started,6.2
696,kathleenwatson,1370,11th Hour Cleaning,1.1
790,sharon12,6864,Fatal Journey,1.3
568,jonathanday,3992,The Crush,8.3
358,lowejennifer,1459,Final Destination,7.6
362,robert56,2417,Interview with the Vampire,1.3
235,justinrobinson,9245,Female Convict 101: Suck,8.0
966,gutierrezcarrie,8151,Killing Them Softly,3.7
436,sarah60,1082,Below Her Mouth,9.3
216,ebutler,6316,Sator,2.5
333,william35,6879,Quarantine 2: Terminal,2.0
33,moralesstefanie,9467,Behaving Badly,4.1
415,nwhite,1778,Over the Hedge,3.0
723,zchristensen,7811,The Wages of Fear,6.0
973,finleyshelley,5495,USS Indianapolis: Men of Courage,8.5
263,kimberly23,9615,The Siege of Jadotville,7.2
114,meganjensen,1022,Lolita,8.5
304,utrevino,1673,Jack the Giant Slayer,2.5
218,donnabowman,2567,Marriage Story,5.7
168,mileslauren,16,Prizefighter: The Life of Jem Belcher,6.5
589,kylevaldez,3957,The Water Horse,4.1
16,qgraham,2147,Dinosaur Hotel,3.2
150,rebeccagonzales,3888,The Ghost of Lord Farquaad,6.1
135,elizabeth56,2452,The Ritual,7.8
577,rpowell,8619,Enigma,2.1
770,pecklaura,4251,My Wife's Sister,8.9
275,valeriegutierrez,6707,I'll Always Know What You Did Last Summer,7.4
341,marshallterrance,886,Sing,8.1
578,lowegregory,6568,Coast Guard Malaysia: Ops Helang,5.7
881,longsarah,6144,Snake and Whip,5.9
986,melaniecrane,4032,The Rifleman of the Voroshilov Regiment,4.8
667,julieferguson,9068,Father of the Bride Part II,4.9
277,marshalldavid,3352,Equilibrium,6.2
695,marcus37,29,Money Shot: The Pornhub Story,6.3
75,terry69,5797,Eli,2.5
730,lauren15,1239,The Immaculate Room,4.3
768,mccannmichael,4061,The Pelican Brief,3.3
382,jacksonashley,3024,Cheaper by the Dozen,3.2
878,amberwaters,2416,The Other Guys,2.1
716,mcphersoncourtney,9295,Suicide Forest Village,2.8
646,mcdowellchad,6947,Corona Papers,8.5
489,jamie95,2690,Army of Darkness,8.9
219,jreese,6927,Just Married,3.7
754,theodore37,1681,Shadow in the Cloud,7.3
391,melissahayes,1831,The Voyeur,1.6
921,sarah50,9322,Billy & Mandy's Big Boogey Adventure,7.0
807,awilliams,6232,Stolen,3.9
211,miguelward,556,Spirited Away,6.0
267,johnsonrandy,5661,The Bye Bye Man,5.4
624,chavezanthony,9436,There's Something About Mario,2.8
222,brandon08,9096,Resident Evil: Extinction,7.3
641,eclark,4170,Clash of the Titans,5.6
264,jsavage,3213,Leprechaun Returns,6.8
544,bennettrobert,9553,The Stanford Prison Experiment,7.2
137,wisemichelle,3992,The Crush,4.7
270,shawnsmith,9132,Extraordinary Mission,1.2
797,whitetimothy,5047,Trouble,5.6
950,johnsontammie,3687,Disturbia,7.3
849,rodriguezangela,4367,Wild Wild West,1.9
51,jeffreyorr,7469,Rise of the Legend,3.5
692,lawrenceelizabeth,25,Shazam! Fury of the Gods,1.2
971,omurray,5441,Palm Trees in the Snow,8.4
617,brandirodriguez,9504,Sharknado 3: Oh Hell No!,2.0
132,kaylataylor,603,Mulan,7.2
112,wfarrell,6692,Pokémon: Giratina and the Sky Warrior,7.7
331,annetteclark,9692,First They Killed My Father,7.5
701,erichards,1321,Beneath the Surface,2.9
726,hmendoza,7369,Max Payne,6.5
78,fisheramanda,8416,Ring of the Nibelungs,6.8
951,aharrington,8089,All Dogs Go to Heaven 2,3.6
544,bennettrobert,5196,The Boy Next Door,8.5
830,vdodson,4383,The Rover,7.7
939,robert09,138,Kompromat,3.3
39,amelton,7964,Cats,4.3
869,tthomas,7157,Into the Woods,1.6
732,michael87,7180,Crocodile Dundee in Los Angeles,7.0
932,zachary26,8517,Tomorrow I Will Date With Yesterday's You,10.0
465,tristangibbs,4667,World's Greatest Dad,5.5
467,charles50,1997,High & Low The Worst X,3.1
197,gregory59,2839,Endless Love,6.1
762,pricecynthia,5437,Escape Room,8.6
475,jeff03,1718,Kick-Ass,7.2
454,wilsondennis,9337,Pay the Ghost,4.5
435,ymueller,10141,Children of the Corn IV: The Gathering,4.8
131,turnerchristine,6170,Invincible,5.8
358,lowejennifer,9588,How I Fell in Love with a Gangster,6.5
574,erollins,7078,Blue Thunder,7.7
561,amanda03,6050,Next,7.7
286,deborahsoto,5355,The Lives of Others,2.7
46,joshuawright,3514,Daylight,1.9
892,carol30,7231,Dance with Me,3.2
100,annbowman,526,L.O.L. Surprise! Winter Fashion Show,6.3
525,hgreen,5387,The Scorpion King 2: Rise of a Warrior,2.6
378,pprice,7217,Cinderella,5.3
195,balljacob,4152,Punisher: War Zone,6.6
777,taylormiller,2505,The Blair Witch Project,2.0
78,fisheramanda,328,The Lion King,3.5
410,michaelwilliams,8514,The Sisters Brothers,6.9
400,theodore33,4132,Oxygen,9.9
868,brian96,1854,Never Back Down,6.3
31,bakershawn,8542,Are We in Love?,7.5
200,victoria80,7309,I Am a Sex Addict,9.5
940,elizabethmcdonald,7547,Barbershop: The Next Cut,2.9
924,david60,3332,The Untouchables,2.6
608,austinlove,5865,A Night at the Roxbury,3.4
893,crystalgardner,6092,Just Say Yes,6.4
18,saundersstacey,7175,Fearless,8.7
982,nicholas93,5184,Rendel,2.1
631,tross,8199,Kiss and Kill,9.0
104,bethanywilson,3453,Déjà Vu,6.1
312,nichole00,9551,Young Sherlock Holmes,5.6
603,joyceblanchard,8036,The Thing from Another World,6.4
344,tashayates,1245,Kong: Skull Island,3.5
603,joyceblanchard,8046,Pet,3.1
887,phillip30,4231,Zombie Wars,4.5
930,marc79,8857,Against All Odds,8.1
66,shannonbryan,5145,Savage Grace,2.8
937,betty43,6756,Un Chien Andalou,5.8
417,cperry,5294,Into the Blue 2: The Reef,5.8
63,justin44,2953,Soul Surfer,1.6
850,morrisjessica,2793,The Transporter Refueled,7.3
294,alejandro94,909,Spider-Man 3,9.6
867,brendaallen,3178,Bound,9.7
51,jeffreyorr,9998,Duck Soup,2.2
539,john98,1111,Alien: Covenant,3.9
228,porterwanda,4099,Lemony Snicket's A Series of Unfortunate Events,9.1
298,greenstephen,7584,An Eye for an Eye,5.5
22,xrogers,7610,Casper's Haunted Christmas,1.4
128,lsmall,7109,Sex for Sale,5.6
919,beth68,9209,You Again,5.0
699,handerson,3202,Only the Brave,1.5
457,druiz,8493,Paradise Inn Phuket: The Taste of College Students,4.3
160,susan54,8238,Nurse 3-D,5.4
546,brandon57,9148,The Silence of the Lambs,5.3
515,jgarrett,1339,The Grinch,9.2
233,uhess,9712,Cracks,4.4
610,pperkins,7803,Goodbye World,1.7
950,johnsontammie,161,My Hero Academia: World Heroes' Mission,5.8
731,katherine04,5811,To the Bone,5.2
154,zlarson,7311,Burn the Stage: The Movie,1.3
656,bailey73,1825,Veneciafrenia,9.8
74,jeffery91,3533,The Babysitter,2.9
854,john01,9114,The Accused,8.1
59,charles33,9264,The Getaway,4.9
836,brookepowell,9544,Pinocchio,5.4
991,johnsonsteve,6051,Manta Manta - Zwoter Teil,6.4
761,tylerhorton,2592,The Hitman's Bodyguard,9.2
561,amanda03,7850,Sorry to Bother You,2.3
889,joseph14,2444,Elysium,6.4
676,xvaughan,6924,Esther,3.2
495,nicholaswells,5953,Jerry Maguire,1.9
259,wbenson,7965,Warlock,7.5
307,kylelewis,5084,The Tender Bar,9.4
370,qschmidt,7658,Shaft,1.8
292,lisabarnes,2411,Tropic Thunder,1.6
238,scott72,2718,Countdown,3.0
656,bailey73,9039,Christmas with the Kranks,9.6
150,rebeccagonzales,7227,The Grissom Gang,9.9
399,moralescourtney,1357,Glass,6.8
497,russelllaurie,2211,Chaos Walking,9.4
278,astevens,7990,Sugar & Spice,4.9
76,wintersemily,8487,Rope,6.2
123,treynolds,6530,Rage,8.8
572,tammyarnold,845,Dragon Ball Z: Cooler's Revenge,4.1
478,hwalsh,2571,Ghost in the Shell,3.4
955,pjimenez,7889,The Operative,1.2
36,timothymartinez,1154,The Truman Show,6.0
148,gwilkinson,7822,The Secret Life of Bees,2.4
689,linda34,4597,Some Like It Rare,8.5
966,gutierrezcarrie,3589,Seeking Justice,2.5
41,dalton54,6435,Bride & Prejudice,7.6
371,ihill,8298,The Collini Case,2.5
983,philipknapp,9816,The Haunting of Margam Castle,5.6
82,lesliewilkins,3015,Transformers: Revenge of the Fallen,6.8
310,kevinclark,7943,The Magic of Ordinary Days,7.1
476,xhicks,5188,Volcano,6.7
391,melissahayes,2300,Frivolous Lola,8.3
934,escobarnicholas,4130,The Bone Collector,1.7
540,matthewrichardson,4221,The Legend of Zorro,9.8
124,hernandezmelissa,7930,Darker Shades of Summer,8.4
346,stevemcdonald,3991,Valiant Hearts,7.0
190,amy93,9275,The People Under the Stairs,1.0
810,sarahbush,3858,Sexology,8.2
699,handerson,7367,Cat People,2.6
93,jcarney,10101,Realms,9.3
656,bailey73,71,Tetris,7.8
424,rodriguezamy,746,Naruto Shippuden the Movie: Blood Prison,3.5
764,petersonangela,1436,Stuart Little,5.7
682,joshua25,4719,West Side Story,4.9
526,james43,81,A Frozen Rooster,6.8
437,hwilson,921,Along with the Gods: The Two Worlds,1.7
155,stephen13,8487,Rope,3.8
347,morrisjesse,9562,After My Death,3.0
43,bcox,7465,Flight of the Phoenix,8.6
480,francesgonzales,1552,TÁR,7.5
501,janicewilliams,8539,A Merry Friggin' Christmas,6.0
339,khernandez,8315,Shock Wave,7.8
334,michael12,4613,Reno 911!: It's a Wonderful Heist,3.7
654,louis66,1063,Before I Wake,2.9
324,danielpearson,4569,What Women Want,9.3
725,rclark,3234,Blockers,5.4
500,fpugh,3765,The Blues Brothers,7.3
721,karenallison,3342,Home Alone 3,1.1
649,lorirussell,9033,Juice,3.7
441,bmora,10178,The Swan Princess: A Royal Wedding,1.6
572,tammyarnold,7542,Tiger Running,8.0
420,shane05,1701,American Pie Presents: Band Camp,3.0
193,feliciadaniel,8280,Romance & Cigarettes,7.8
993,susanryan,9486,Last Man Standing,5.2
662,karenanderson,3531,The Mortuary Collection,3.6
141,heatherwallace,1960,Central Intelligence,9.2
880,nlozano,8513,Nazi Overlord,7.1
853,jennifer20,3068,Sputnik,4.0
927,shanebrown,955,El Infierno,2.4
410,michaelwilliams,9785,Iron Man & Hulk: Heroes United,7.2
820,hintonjoshua,7224,The Dude in Me,9.7
378,pprice,1975,Violet Evergarden: Eternity and the Auto Memory Doll,1.8
30,khudson,1123,Yu-Gi-Oh!: The Dark Side of Dimensions,1.4
323,josephmahoney,2688,Erotic Tutoring,5.3
502,dalewhite,5753,Stay Alive,1.9
257,jason42,7174,Detective Conan: The Darkest Nightmare,6.8
659,langashley,9675,Milk,5.9
604,coxsuzanne,5550,The Hurricane,8.9
267,johnsonrandy,9024,The Book Thief,5.0
414,peter69,2437,Men in Black: International,1.1
232,ulynch,820,Lies My Sister Told Me,1.6
905,bperry,9637,Sadomania,7.9
942,courtneymcfarland,8265,Purpose of Reunion,2.2
693,fwilliams,8135,I Am Mother,9.5
495,nicholaswells,8349,The Hand that Rocks the Cradle,6.3
878,amberwaters,39,Shotgun Wedding,2.7
516,ashleygrant,95,Violent Night,6.7
444,maryhernandez,7207,K-PAX,2.4
835,mfrederick,483,The Conjuring 2,2.1
211,miguelward,1536,Willy's Wonderland,7.3
832,curtiscrystal,794,Bad Boys for Life,10.0
771,fzhang,5613,The Man with the Iron Fists 2,9.1
294,alejandro94,2034,The New Mutants,3.1
224,dmitchell,6215,Homejack Reverse,9.5
475,jeff03,3122,Primeval,5.9
948,frostpatricia,4111,Shoot 'Em Up,8.0
178,gilljon,3194,The Karate Kid Part II,8.5
96,rebecca82,10091,Above the Rim,4.7
152,nathan87,7174,Detective Conan: The Darkest Nightmare,8.0
453,andrearusso,2368,The Lighthouse,5.0
682,joshua25,6026,Reign of Fire,3.8
167,qsanchez,8038,"It's a Mad, Mad, Mad, Mad World",3.3
760,esmith,3994,Kill Bill: The Whole Bloody Affair,3.5
164,jordan11,8099,HK: Forbidden Super Hero,9.5
201,ethan34,1218,American Murderer,2.5
674,adamskimberly,7854,24 Hours to Live,8.1
696,kathleenwatson,1250,Dark Spell,9.6
402,audrey78,226,RRR,7.3
258,kendra14,4809,Green Street Hooligans,1.5
8,hcooper,9079,Die in a Gunfight,3.7
734,ywilliams,2913,Rubius X,1.9
600,gregory11,3394,Babe,8.2
530,jeansmith,9127,Detective Conan: The Private Eyes' Requiem,9.3
706,johnsoncaitlin,6064,The Dry,1.5
28,cevans,6351,Joy Ride 2: Dead Ahead,5.6
113,zcraig,5389,The Awakening,8.7
151,andreyoung,446,Linoleum,4.4
219,jreese,7974,Supercool,5.1
48,aprilrice,230,Transformers: Rise of the Beasts,1.9
430,martinmcguire,10115,Deep in the Valley,2.0
955,pjimenez,4852,Ghost in the Shell 2: Innocence,5.2
294,alejandro94,717,The Twilight Saga: Breaking Dawn - Part 1,1.7
651,bjones,9526,The Birth of a Nation,2.8
69,hoovermarie,8160,Pawn,1.2
350,leblancrobert,9619,Conversations in front of the camera,5.2
678,annemurray,1658,Independence Day: Resurgence,8.9
75,terry69,992,Whiplash,2.5
899,ihurley,6565,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,9.9
730,lauren15,5854,Don't Let Go,7.4
619,josehiggins,3825,After.Life,4.9
741,drose,3655,The Pink Panther,2.1
758,castanedamatthew,332,Luca,7.1
529,tina33,6499,The Fog,8.9
398,jeffreywatkins,9613,Femmes Fatales,6.9
794,tammybarker,3958,Leatherface: The Texas Chainsaw Massacre III,3.6
111,cclark,3455,The Smile of the Fox,8.3
493,timothywilson,8860,The Town that Dreaded Sundown,7.4
661,alfred46,9529,"Merry Christmas, Drake & Josh",8.0
315,michael50,4666,King David,6.6
819,william42,4997,Cats & Dogs: The Revenge of Kitty Galore,9.6
403,rjenkins,7123,Sublime,2.4
205,richardking,7003,Buffy the Vampire Slayer,5.2
935,tdyer,7372,Girl,3.7
951,aharrington,4998,Spread,7.4
247,richard28,5212,La conjura de El Escorial,6.5
37,ethompson,37,Sick,2.2
921,sarah50,2834,Palmer,3.5
998,brandisoto,2513,Gumraah,10.0
784,bryantchad,6897,The Beach,2.5
558,jeffery59,3783,Ender's Game,4.5
74,jeffery91,1040,Praise This,5.8
453,andrearusso,1632,Zombieland: Double Tap,9.1
453,andrearusso,5675,Milf,7.2
673,carlos31,5114,Scooby-Doo! and the Monster of Mexico,1.2
120,jessica75,2142,The Whole Truth,1.7
824,pjordan,4861,Heist,8.2
542,ericcardenas,193,20th Century Girl,1.7
83,lorozco,383,Shrek the Third,6.1
746,lauren11,2593,Con Air,1.4
492,martinezkenneth,6587,Thelma,5.9
888,benjamin56,9315,Men in Hope,4.2
94,nguyenphilip,7319,Role Models,1.9
789,pattondustin,9288,A Conspiracy of Faith,8.3
644,meyernathaniel,1840,David and Goliath,3.3
383,whitematthew,8037,Hamlet: Bristol Old Vic Live,3.2
714,mariechapman,9374,Tokyo Story,4.3
756,natkins,628,Catch Me If You Can,9.9
292,lisabarnes,573,Avatar: Creating the World of Pandora,8.1
708,nicholas20,3980,Minuscule 2: Mandibles from Far Away,1.5
817,zjacobs,4326,American Made,5.8
818,ihubbard,8686,Barbershop 2: Back in Business,7.0
8,hcooper,7169,27 Dresses,6.2
308,maryfitzpatrick,6942,Rebel Without a Cause,3.0
502,dalewhite,4396,Away,9.3
483,mitchelljames,253,Samaritan,1.1
124,hernandezmelissa,8504,Tapped Out,1.4
43,bcox,5192,Queen of the Damned,6.1
875,coxjeffrey,6337,New Initial D the Movie - Legend 1: Awakening,8.5
